	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12
g5730	872	1173	1023	944	1685	1286	760	1432	1130	991	918	1176
g5731	270	138	123	191	61	113	293	141	126	128	329	231
g5732	425	671	485	496	930	746	370	265	814	362	394	784
g5733	266	235	214	198	67	248	118	71	319	103	237	246
g5734	6269	7214	4257	4097	9971	7279	4401	5566	4625	5757	9681	7038
g5735	15	2	0	3	1	8	1	7	6	2	3	5
g5736	320	94	27	520	86	943	366	291	324	404	967	565
g5737	548	456	384	608	1003	562	228	896	635	476	987	958
g5738	174	139	145	183	133	204	151	158	139	186	212	222
g5739	286	227	286	206	756	298	262	396	623	269	271	196
g5740	89	118	64	70	134	171	71	97	99	33	182	148
g5741	16	19	2	0	3	5	1	10	1	0	3	16
g5742	11	18	13	41	14	25	13	1	7	20	0	18
g5743	83	128	106	72	151	172	147	201	84	215	151	172
g5744	231	71	82	62	377	188	119	146	239	92	343	145
g5745	0	0	3	1	0	0	6	0	0	5	7	11
g5746	539	549	608	897	729	612	885	735	1009	689	717	734
g5747	5090	6843	5280	3659	5829	5369	4121	4362	4787	4543	6962	3425
g5748	1439	1661	835	957	1089	864	932	1501	873	1116	1528	1207
g5749	1	161	14	17	28	12	1	6	52	17	6	37
g5750	26	27	42	8	45	22	28	10	45	38	51	27
g5751	50	66	103	52	40	92	65	56	62	31	90	89
g5752	3	5	4	5	8	7	10	6	14	4	4	12
g5753	1128	847	1306	1621	1164	1274	946	1274	877	1276	2369	1627
g5754	24	7	32	18	2	14	15	21	12	21	16	7
g5755	7	4	5	5	4	7	10	5	5	2	6	1
g5756	2704	2947	2803	2951	3335	3938	2782	2700	3072	2916	3417	3581
g5757	475	586	557	303	306	555	390	303	155	607	663	694
g5758	141	217	108	96	240	176	96	166	143	203	196	122
g5759	10	14	12	16	82	50	18	8	5	8	43	65
g5760	3	10	4	1	8	5	0	1	1	5	1	4
g5761	2174	2396	2068	1906	1790	1807	1359	1199	1368	2079	2704	3677
g5762	322	440	395	149	191	312	319	248	384	306	219	383
g5763	525	500	406	522	491	500	362	471	404	297	527	465
g5764	1087	1110	1192	574	1119	2012	361	975	539	901	1053	1298
g5765	15	20	23	15	14	16	22	12	11	12	13	20
g5766	10	13	4	4	16	4	13	10	15	20	13	1
g5767	680	1409	1011	1623	1421	1384	999	778	1162	1714	1155	1247
g5768	4	3	3	2	2	5	2	2	1	1	1	7
g5769	1027	405	364	671	870	335	568	257	1644	1633	602	232
g5770	63	73	65	58	59	69	27	71	62	44	105	100
g5771	310	182	308	237	179	201	207	115	122	159	465	391
g5772	3	5	2	2	4	2	6	0	2	4	3	4
g5773	9243	17966	6964	9777	11221	16455	8018	10343	10231	10689	14192	16194
g5774	6	12	0	3	6	1	24	8	3	0	11	0
g5775	1	28	2	1	4	18	5	8	2	6	4	62
g5776	997	1461	1992	1214	1326	1104	1365	976	1241	1862	1905	2074
g5777	975	211	383	540	441	91	364	355	721	706	152	485
g5778	429	833	833	698	975	929	805	501	465	1248	1190	863
g5779	526	570	339	833	695	772	275	561	932	695	305	750
g5780	2727	6187	2231	5610	8370	4981	9536	10138	3457	10106	18177	17248
g5781	2272	2178	3180	2553	2540	3072	1461	1883	2533	2570	4385	2119
g5782	4731	5244	6296	5276	6616	6289	7014	4886	5643	6616	7252	5058
g5783	256	294	124	228	246	252	401	103	138	254	541	486
g5784	20	98	91	166	69	75	53	60	126	46	133	13
g5785	16	19	13	10	9	3	4	33	7	55	14	5
g5786	1519	1841	3995	3635	2128	3494	3049	3863	3336	3313	2734	3030
g5787	1433	1100	733	1415	832	1050	1021	844	927	750	1484	1771
g5788	3529	4207	2515	2753	3526	4177	2762	2487	3408	2164	5042	6981
g5789	19	4	14	12	10	5	22	15	2	12	13	6
g5790	9	5	5	4	2	5	2	1	2	1	3	7
g5791	6	10	17	7	8	10	0	8	6	6	18	6
g5792	566	326	530	534	323	366	331	529	510	475	334	575
g5793	632	735	664	850	801	1121	929	741	625	573	1003	1219
g5794	9595	10315	7218	11129	10417	7670	7784	10586	8645	9348	9490	9800
g5795	329	307	394	323	145	279	182	210	182	416	599	336
g5796	857	1080	1067	889	1340	1328	1105	1094	1311	1354	1641	1021
g5797	225	248	367	298	262	141	310	180	411	218	323	346
g5798	65	3	47	27	15	87	1	42	22	16	13	23
g5799	5	4	1	3	2	3	6	3	1	4	8	3
g5800	1	3	2	1	0	6	6	2	1	4	4	0
g5801	1129	1449	860	761	1258	880	1168	1171	1303	1121	1590	1738
g5802	329	649	1053	971	772	555	552	809	714	477	634	475
g5803	1118	2158	937	1069	890	1753	1006	1157	1071	1818	1677	1812
g5804	368	237	405	426	317	543	135	470	427	530	666	271
g5805	982	1544	421	1384	713	1155	990	647	1540	746	1301	1208
g5806	0	15	0	0	80	0	0	0	0	0	0	24
g5807	151	182	204	84	231	169	155	108	197	208	376	356
g5808	0	2	4	1	6	6	0	6	2	0	3	3
g5809	3083	2605	2359	2837	2407	2428	1447	3661	1041	3899	5348	2019
g5810	161	192	141	146	210	160	161	214	190	121	273	218
g5811	234	195	101	175	268	226	144	147	190	252	295	161
g5812	238	482	262	515	101	233	72	418	390	124	350	736
g5813	529	535	399	486	640	791	423	649	478	379	638	498
g5814	76	71	39	69	86	79	82	73	68	119	102	122
g5815	1022	1041	470	836	752	692	300	337	524	934	553	301
g5816	12	0	14	2	11	18	7	6	10	13	11	8
g5817	7	4	7	3	7	5	7	6	4	4	1	8
g5818	43	72	77	56	61	60	65	49	18	55	47	17
g5819	1	6	1	0	1	10	6	15	1	7	17	5
g5820	915	1045	471	728	1355	335	745	426	1050	956	1268	382
g5821	23	38	49	12	67	38	25	23	44	39	17	63
g5822	1661	1933	2342	1672	2951	3456	3173	3675	2384	3128	1468	2686
g5823	400	700	672	817	1025	949	553	575	463	902	717	834
g5824	428	702	1058	708	473	1132	426	421	883	455	1208	907
g5825	2460	2772	2021	1935	2478	1930	1934	2518	2095	2273	3819	3042
g5826	64	58	20	0	27	41	51	232	81	149	157	138
g5827	13	10	0	0	11	2	2	3	1	1	4	13
g5828	13	8	14	26	12	11	2	19	26	7	20	10
g5829	0	82	7	62	44	2	1	32	11	37	1	101
g5830	6	4	8	8	3	4	3	3	0	2	9	9
g5831	0	2	0	29	41	32	52	1	0	59	38	2
g5832	2	3	0	1	0	4	2	1	9	4	0	9
g5833	123	374	675	1900	1140	633	564	1445	286	1026	1047	3105
g5834	2	10	13	3	0	8	4	7	3	5	6	9
g5835	124	161	138	108	109	179	129	51	141	132	261	114
g5836	460	508	445	108	266	275	230	340	346	484	131	404
g5837	74	102	125	155	143	132	134	157	95	179	253	260
g5838	1539	2660	2153	841	1359	1453	1713	1434	1872	1751	1560	2158
g5839	264	136	240	199	243	241	224	229	148	284	291	152
g5840	367	292	514	238	895	407	446	555	343	193	530	486
g5841	1	7	0	14	2	3	1	0	3	0	13	13
g5842	12	16	27	12	36	7	17	13	19	15	11	19
g5843	48	42	53	87	48	71	111	112	138	115	181	71
g5844	81	61	56	49	52	104	49	80	46	57	60	34
g5845	242	257	167	162	334	142	248	291	113	223	147	117
g5846	17	8	10	0	0	11	1	10	0	7	29	6
g5847	602	1413	922	606	624	714	395	515	396	710	878	823
g5848	178	93	103	160	111	120	134	130	89	128	197	193
g5849	20	151	43	33	100	173	126	159	284	68	8	424
g5850	328	647	597	1134	263	465	532	576	375	425	898	801
g5851	279	205	135	164	121	242	360	313	255	174	364	158
g5852	53	43	58	76	77	69	41	18	58	41	78	89
g5853	281	5	14	17	378	15	121	0	15	182	79	134
g5854	420	322	234	842	460	89	489	227	563	89	141	237
g5855	1080	1173	833	505	1336	752	1184	2040	1384	930	1703	1098
g5856	46	84	69	49	100	47	76	37	77	105	46	107
g5857	41	36	48	27	53	32	34	37	44	19	37	35
g5858	65	88	28	36	36	302	34	23	18	20	44	71
g5859	27	38	35	30	56	30	32	27	18	27	35	35
g5860	407	627	378	480	493	364	653	335	593	594	816	270
g5861	1089	1410	1269	801	1400	1352	892	996	688	1127	1333	1215
g5862	82	58	39	152	44	116	40	144	182	51	316	43
g5863	118	62	79	86	93	157	77	97	63	85	106	70
g5864	1	0	0	3	0	0	0	0	1	2	2	0
g5865	177	162	813	103	310	399	428	157	290	474	289	520
g5866	14	18	14	24	15	29	3	27	26	21	35	22
g5867	10	2	0	1	9	9	3	3	2	6	1	7
g5868	1256	4612	1477	1338	2706	2431	3233	2400	6477	3723	4068	1866
g5869	235	155	190	215	288	200	423	197	98	182	104	295
g5870	112	157	240	55	173	76	169	66	74	55	103	176
g5871	401	203	191	416	414	358	323	471	218	603	186	748
g5872	0	3	0	0	48	1	20	2	14	12	5	86
g5873	31	78	90	40	22	93	88	59	89	99	74	111
g5874	83	184	79	97	126	173	101	118	53	115	141	104
g5875	1	2	4	3	3	6	2	1	2	3	4	1
g5876	6	7	1	15	8	9	2	17	3	19	10	18
g5877	2378	3098	2332	1479	2935	3496	3184	3773	2953	1921	4379	7269
g5878	71	30	38	29	25	28	11	58	38	42	68	37
g5879	45	8	21	7	58	74	6	16	36	85	35	48
g5880	1041	2698	1890	1399	1679	1756	1664	1887	1915	1055	2070	3158
g5881	17	50	31	25	52	10	52	21	23	22	17	68
g5882	20	27	5	2	1	5	13	23	15	18	24	4
g5883	564	4254	3619	1766	8205	2343	801	2926	600	3268	4470	5671
g5884	595	565	693	398	775	961	612	443	546	609	926	872
g5885	0	217	0	0	34	1	0	0	0	0	0	2
g5886	4	4	19	38	0	43	0	3	16	13	0	5
g5887	247	341	195	305	147	194	296	398	332	299	237	323
g5888	5	12	2	2	24	33	6	16	22	13	7	17
g5889	579	500	605	674	839	820	677	743	622	416	890	867
g5890	163	188	82	179	89	117	302	342	314	208	394	122
g5891	792	800	754	807	802	579	587	797	628	856	736	908
g5892	100	33	43	64	108	41	63	47	130	9	94	109
g5893	215	346	52	193	90	365	928	665	726	120	343	160
g5894	5	18	4	15	5	9	18	3	27	16	28	11
g5895	924	951	912	858	820	1281	1001	725	738	876	855	850
g5896	278	132	175	58	177	91	54	38	55	23	56	245
g5897	287	184	83	162	237	132	143	147	175	213	301	117
g5898	351	788	466	580	711	1170	702	693	776	409	710	338
g5899	78	33	15	3	50	57	3	14	113	3	8	1
g5900	97	97	94	59	91	86	96	95	128	47	101	87
g5901	2506	4343	1998	2196	2806	1108	615	2076	2428	2553	1469	2546
g5902	212	101	5	155	91	123	79	146	114	52	167	72
g5903	180	402	257	146	220	239	157	163	162	176	276	194
g5904	40	37	106	67	85	43	27	56	15	97	95	62
g5905	1080	887	1053	420	1863	1009	724	868	1341	804	1730	1065
g5906	40	63	58	33	24	62	38	111	57	49	108	79
g5907	385	304	254	174	197	460	201	283	352	247	700	511
g5908	4	6	2	3	4	3	1	4	1	3	1	2
g5909	24	60	47	46	18	3	7	131	12	114	5	18
g5910	89	100	102	102	69	153	138	94	105	102	115	122
g5911	230	366	329	491	347	314	248	334	572	321	165	506
g5912	57	45	16	17	1	13	63	45	30	33	69	28
g5913	17	13	7	8	1	3	20	9	2	8	13	2
g5914	333	143	316	296	255	394	214	205	192	258	338	297
g5915	22299	13714	7394	12574	10581	8217	3689	5302	17239	9259	8527	6059
g5916	4655	1882	3074	1108	1183	3311	8475	1575	4634	8082	2363	4338
g5917	580	1054	1277	1045	1300	882	1312	765	788	987	2096	1105
g5918	55	183	140	193	277	104	24	73	42	44	194	88
g5919	774	160	551	652	661	537	682	185	686	880	877	594
g5920	59	61	70	104	58	129	51	78	119	127	135	131
g5921	2269	1980	2141	2242	2789	2592	1691	2022	2298	1409	3415	3135
g5922	10843	7911	4575	8432	1698	7513	4084	5388	7753	8969	4795	4125
g5923	740	461	222	326	1412	255	902	1244	523	464	412	819
g5924	136	101	36	177	67	44	83	61	122	58	256	55
g5925	116	150	160	91	114	124	201	140	139	118	180	150
g5926	1	2	1	0	3	2	2	4	1	3	0	7
g5927	3527	4297	4894	3575	3109	4103	3376	4851	2630	2157	4369	4586
g5928	800	876	1406	1082	593	1311	835	782	700	1529	972	1110
g5929	1	6	0	0	1	3	0	0	3	0	1	7
g5930	327	373	131	379	264	394	324	337	351	460	464	292
g5931	249	398	637	272	267	122	282	367	186	236	281	353
g5932	3437	9838	8932	15049	6372	9683	2731	2794	6892	17561	5545	2496
g5933	7	7	10	4	3	10	10	1	5	0	7	10
g5934	1159	2016	2265	1544	903	1489	1151	1874	1270	824	1180	1363
g5935	291	324	244	426	181	409	550	223	701	306	764	591
g5936	0	3	6	4	1	3	2	7	6	3	6	3
g5937	344	290	303	257	339	492	276	452	286	336	334	535
g5938	696	951	974	750	915	795	1014	697	1017	1049	1582	1051
g5939	872	3810	2939	3725	1622	1205	1845	551	1814	665	4703	1509
g5940	5	4	1	7	1	9	9	7	5	1	13	0
g5941	3	3	7	2	3	1	3	3	7	4	14	5
g5942	3	0	2	9	7	1	5	3	2	1	1	2
g5943	2	0	26	27	55	3	25	61	1	1	3	24
g5944	19	37	23	36	48	46	30	29	29	23	27	42
g5945	1	3	0	1	10	1	0	1	0	3	0	3
g5946	166	110	230	155	49	212	112	178	93	195	66	167
g5947	6530	10490	3149	10328	4800	3425	5280	5394	1695	3058	4662	3273
g5948	2	8	19	6	10	10	5	7	8	3	6	10
g5949	149	117	158	137	212	153	161	140	201	132	178	280
g5950	236	51	137	117	139	190	70	187	223	49	215	79
g5951	0	0	12	7	3	1	3	7	8	11	9	4
g5952	3	84	91	19	111	167	221	118	63	3	31	134
g5953	14	7	22	10	6	15	16	5	16	13	10	9
g5954	53	35	26	17	32	15	12	11	27	25	35	37
g5955	2890	3450	3059	3306	4000	2743	2407	2380	2797	3074	3327	3699
g5956	103	79	57	67	80	58	153	119	78	64	143	114
g5957	214	152	83	90	235	158	88	163	312	49	342	197
g5958	1660	2938	1503	1685	1800	1834	1692	1969	1815	2406	2816	1947
g5959	344	396	168	164	244	409	316	19	471	331	568	985
g5960	205	70	109	11	26	24	178	62	132	42	133	40
g5961	32	91	81	40	36	44	37	83	59	36	55	75
g5962	52	21	66	54	378	87	79	180	48	74	12	82
g5963	398	607	392	652	412	680	504	196	673	57	1103	158
g5964	43	10	62	24	58	17	14	3	15	21	63	3
g5965	668	911	780	552	683	879	492	869	369	354	667	1627
g5966	17	19	7	20	5	3	50	3	2	4	16	15
g5967	494	544	474	478	729	491	477	482	699	535	705	983
g5968	2053	2239	1899	2089	2029	2031	1990	1742	2372	1975	4208	3090
g5969	49	37	88	107	37	45	55	65	45	101	73	87
g5970	33	35	60	34	70	33	35	73	57	32	50	56
g5971	2	2	3	5	1	4	2	2	3	1	0	2
g5972	1	0	7	19	7	2	1	7	1	2	6	0
g5973	1415	2853	1973	1569	1728	1819	1410	1919	1837	2066	1885	2061
g5974	64	244	63	111	322	154	260	58	189	52	214	1392
g5975	22	37	10	4	6	3	52	20	54	39	32	33
g5976	7	1	7	8	25	5	6	8	5	10	8	16
g5977	238	259	227	141	365	283	228	238	187	218	191	367
g5978	225	103	35	107	219	22	97	180	166	421	98	103
g5979	34	100	30	56	151	83	97	82	33	39	85	125
g5980	55	100	38	59	30	47	27	38	92	97	65	221
g5981	314	20	72	10	11	26	5	20	33	38	49	199
g5982	340	244	247	230	219	248	216	213	205	163	247	433
g5983	6	6	9	6	4	6	1	1	13	9	10	5
g5984	646	1056	915	755	759	1038	482	279	247	764	825	725
g5985	483	641	351	433	212	558	516	535	452	367	707	710
g5986	16	10	10	14	5	25	14	11	32	20	10	23
g5987	27	279	134	487	232	1017	1314	576	120	1016	181	265
g5988	55	121	146	19	266	85	64	142	105	88	109	69
g5989	21	19	2	14	58	7	7	3	6	9	11	0
g5990	329	371	268	160	369	431	272	234	296	252	535	442
g5991	1032	454	329	1813	1129	254	1462	518	1375	714	166	720
g5992	34	40	37	17	48	75	4	35	98	58	59	74
g5993	7893	14495	4578	15109	10272	9490	9214	7518	7846	6497	14589	12452
g5994	156	87	48	79	75	37	19	28	101	47	21	62
g5995	4	4	5	8	1	5	0	7	5	6	2	6
g5996	452	379	310	351	340	384	485	233	452	435	736	275
g5997	43	15	12	14	33	29	19	23	30	14	37	34
g5998	472	630	284	261	481	292	341	464	258	232	215	646
g5999	662	1051	570	1221	839	805	1392	704	1416	660	2038	1251
g6000	130	384	97	116	68	166	179	101	89	109	319	54
g6001	445	192	105	364	275	256	620	501	310	215	641	468
g6002	31	16	3	50	2	72	105	15	2	0	11	80
g6003	459	277	256	313	441	531	505	278	382	404	547	438
g6004	19	16	7	7	9	21	6	5	10	8	10	21
g6005	352	604	238	460	271	255	255	552	496	589	658	206
g6006	4320	6591	4097	6149	8238	5924	8628	6142	4022	6531	6943	6869
g6007	417	41	13	26	44	35	54	0	93	29	222	111
g6008	10	1	4	0	0	0	0	0	0	2	0	0
g6009	4	4	10	0	6	0	6	4	1	3	7	0
g6010	227	119	172	156	316	140	129	330	110	198	250	193
g6011	443	844	593	474	563	337	356	344	419	256	706	572
g6012	432	473	701	197	424	526	360	155	648	156	691	883
g6013	121	191	72	329	160	162	107	109	228	83	304	214
g6014	268	193	97	268	214	60	305	206	128	235	437	136
g6015	5	17	3	2	8	5	6	0	21	12	14	1
g6016	54	29	41	24	31	75	43	41	65	31	33	83
g6017	69	174	165	212	70	118	144	27	265	161	139	126
g6018	102	94	103	90	64	100	87	98	69	110	168	111
g6019	98	88	67	90	103	107	73	130	133	102	165	106
g6020	421	657	214	430	618	530	657	528	753	771	696	1090
g6021	350	806	472	736	757	656	271	579	668	752	650	735
g6022	289	372	377	196	335	384	180	208	232	481	456	407
g6023	896	706	846	711	868	819	475	1203	750	610	1016	823
g6024	46	55	126	111	72	109	21	60	54	42	60	123
g6025	97	252	148	125	148	102	44	163	60	148	65	82
g6026	0	1	0	0	0	0	3	20	0	96	0	5
g6027	7	4	6	3	5	10	6	3	4	3	6	11
g6028	118	300	107	99	161	132	154	265	201	256	75	107
g6029	1023	670	635	819	801	767	966	714	611	1026	1185	1269
g6030	1175	1447	2916	3852	2048	1934	1182	1708	2856	5588	1169	1298
g6031	2066	944	243	2193	2269	1958	708	744	740	646	2678	2359
g6032	17	85	22	28	716	324	140	87	8	87	78	245
g6033	49302	42991	32930	26864	34211	38995	39362	37573	48348	28108	74377	36207
g6034	11	22	346	1	37	772	535	129	245	40	56	14
g6035	82	191	178	198	212	201	145	214	209	136	206	170
g6036	11	3	6	5	6	4	8	29	13	7	0	34
g6037	114	103	14	51	26	48	66	16	50	92	133	94
g6038	1	13	17	12	1	12	1	4	3	2	30	31
g6039	861	773	638	512	941	747	575	762	770	677	1108	1032
g6040	31	51	4	32	0	23	17	26	16	13	134	109
g6041	3301	4115	2888	3372	3712	1952	2378	5637	3417	2990	3284	4034
g6042	138	48	120	33	1	76	239	197	31	9	116	183
g6043	89	220	56	138	99	107	148	189	197	244	249	215
g6044	25	38	59	44	86	86	73	53	40	44	50	88
g6045	1858	1853	2609	2791	2254	1649	1460	3072	1896	3397	4194	3499
g6046	56	44	60	47	50	70	21	18	58	42	106	69
g6047	54	17	25	8	10	41	12	14	28	36	27	37
g6048	24	31	17	32	8	19	30	24	35	32	55	38
g6049	16	10	3	5	3	8	5	2	39	20	16	13
g6050	2285	7009	2868	4550	9289	4177	1197	4934	8263	5870	5034	4465
g6051	976	1269	1573	1464	911	979	661	1559	742	802	1102	2590
g6052	87	314	48	100	109	50	191	56	56	52	56	119
g6053	546	553	538	656	545	429	358	318	966	638	733	665
g6054	2	0	9	0	0	0	2	14	1	2	6	23
g6055	9	10	47	30	12	13	11	18	38	19	5	54
g6056	833	2177	1691	1064	3504	1061	826	785	1117	1235	2100	1178
g6057	153	188	243	156	202	206	66	89	192	127	302	218
g6058	591	430	157	305	266	189	328	437	372	301	762	393
g6059	10	3	0	4	0	9	0	10	1	3	10	0
g6060	5	52	12	26	3	11	4	16	43	92	65	16
g6061	10	12	8	8	10	13	6	15	9	13	22	14
g6062	67	280	104	163	108	206	36	125	95	163	24	113
g6063	56	94	52	52	86	113	82	68	69	158	89	107
g6064	29	21	61	60	42	46	51	14	43	3	60	7
g6065	42	48	42	68	164	43	91	58	59	30	109	64
g6066	9	55	57	43	52	11	80	91	17	24	43	16
g6067	2	1	3	2	3	2	0	0	0	3	2	2
g6068	18	44	16	11	28	36	14	19	12	15	23	25
g6069	635	318	368	521	723	445	325	369	611	428	684	618
g6070	0	7	0	5	1	2	3	1	2	2	5	3
g6071	68	85	45	46	90	78	56	71	92	50	78	69
g6072	457	549	328	810	690	570	644	803	360	829	395	1069
g6073	506	675	771	682	611	703	612	813	565	688	298	281
g6074	149	144	243	252	156	337	292	235	205	176	415	398
g6075	45	22	46	33	69	42	33	58	43	39	69	109
g6076	66101	233286	91457	137385	122068	83825	107249	148637	80353	136259	145940	88438
g6077	19	21	30	21	20	123	18	28	4	9	1	36
g6078	670	918	692	253	371	670	271	256	726	502	859	740
g6079	265	199	266	294	443	668	213	246	205	261	306	424
g6080	1	12	17	4	58	4	3	34	26	33	0	52
g6081	11	17	8	7	17	19	5	12	9	3	9	21
g6082	8353	6998	6366	6931	3678	2031	6074	4542	3385	3928	4871	7113
g6083	879	723	1071	860	806	430	663	249	1134	878	1810	1007
g6084	4974	9077	5597	5680	7660	6716	3423	5263	7945	5777	9130	6574
g6085	1100	972	972	931	1331	871	1358	779	1436	869	1703	1358
g6086	981	2329	1331	1014	778	1132	1546	739	1015	1010	729	1169
g6087	21	39	24	31	20	89	43	27	29	96	232	62
g6088	83	66	35	38	21	118	21	18	65	39	56	161
g6089	341	206	77	119	375	162	252	153	198	156	510	481
g6090	8530	6038	5262	5203	10558	15871	809	4578	2724	5595	7040	9728
g6091	2245	1840	945	2988	1135	3331	2620	1675	3271	1326	2458	3420
g6092	93	99	122	110	112	242	96	95	117	108	107	135
g6093	537	524	546	502	524	559	588	476	509	624	642	644
g6094	288	327	292	373	399	459	276	464	416	349	541	504
g6095	1490	1358	1234	2139	1026	1172	1446	1284	1561	1014	2335	1660
g6096	155	231	135	112	203	305	255	430	344	181	454	486
g6097	794	669	638	875	1160	500	620	469	527	661	979	756
g6098	323	999	297	165	239	229	1081	929	362	106	323	119
g6099	17	0	0	16	0	5	0	2	6	0	2	13
g6100	54	63	30	22	48	38	22	34	44	34	41	34
g6101	1863	1935	1016	2531	2644	841	1948	1507	2207	1428	3050	1634
g6102	4815	5113	9693	4904	7279	6661	5164	5209	6083	9052	7286	9201
g6103	1098	1033	567	718	524	560	795	818	1342	771	1768	887
g6104	1	5	1	0	9	1	6	6	1	3	0	3
g6105	50	119	58	104	165	65	52	74	117	81	99	73
g6106	2836	2945	2992	3001	2830	2796	2448	3045	2536	2275	3203	3419
g6107	3	7	3	3	2	3	6	3	4	2	10	2
g6108	181	133	192	55	171	98	83	166	267	100	133	274
g6109	322	292	270	421	523	678	486	276	537	223	535	573
g6110	339	731	520	879	259	650	805	1104	719	457	1019	554
g6111	534	362	281	153	619	269	215	221	320	305	470	122
g6112	56	144	46	63	111	85	65	95	257	116	184	126
g6113	1486	1021	206	631	338	918	776	583	333	605	1198	1647
g6114	0	0	0	0	0	0	0	0	0	0	3	7
g6115	402	505	519	493	746	476	313	613	495	816	851	379
g6116	79	91	202	163	176	100	124	203	132	144	185	165
g6117	42	48	55	37	34	9	27	25	41	45	55	59
g6118	45	347	49	25	38	182	57	168	42	213	64	27
g6119	893	830	828	549	667	376	379	669	867	687	964	889
g6120	9	4	5	7	4	4	7	4	8	3	3	7
g6121	432	528	217	218	282	335	335	290	311	340	267	342
g6122	64	91	115	205	134	362	19	34	304	190	462	15
g6123	26	0	0	9	6	22	2	0	4	0	0	77
g6124	353	335	337	344	304	237	265	269	321	271	337	256
g6125	175	282	137	186	253	212	133	221	300	207	322	309
g6126	274	589	535	394	507	422	465	368	718	747	583	1001
g6127	243	257	332	171	369	155	146	371	342	291	432	834
g6128	16	40	47	21	24	32	15	40	10	12	39	40
g6129	15	14	0	0	25	43	2	8	12	6	10	3
g6130	3	4	8	6	5	5	16	3	6	12	1	2
g6131	9	20	2	17	10	20	4	1	18	2	0	3
g6132	32	166	73	32	69	45	62	143	66	258	86	112
g6133	24	40	60	44	34	69	82	66	31	36	70	168
g6134	528	583	1013	753	195	1517	1736	323	2200	402	597	629
g6135	207	207	154	316	303	345	267	370	404	165	603	466
g6136	1700	3288	2265	3166	2618	4284	1674	2347	1252	1886	2114	2532
g6137	34	79	39	202	70	32	116	97	72	168	30	67
g6138	0	0	0	0	10	0	0	7	0	0	0	0
g6139	602	393	525	342	633	442	711	228	435	708	445	623
g6140	340	380	451	168	797	386	365	352	322	568	725	275
g6141	3464	4031	2287	1089	3860	1386	2627	2216	1002	2756	1593	1591
g6142	847	1035	717	688	1120	1045	627	771	855	887	1255	885
g6143	784	1180	980	684	1269	1326	780	843	820	532	875	1320
g6144	18	170	28	28	181	3	523	0	149	294	0	31
g6145	4	0	1	6	2	8	3	6	21	0	31	1
g6146	3317	2914	2054	2419	3820	4451	2819	2950	3604	4546	3181	4291
g6147	841	841	768	1006	614	1108	940	772	1186	614	1273	754
g6148	32	119	73	47	70	668	220	543	335	234	113	234
g6149	14	1	0	9	4	2	9	2	16	16	16	5
g6150	3	6	5	2	15	8	1	12	4	1	15	3
g6151	3	8	2	5	2	2	0	4	3	13	25	8
g6152	3796	3672	1000	2215	3847	5388	3108	2033	3143	1867	4863	2550
g6153	838	829	934	662	901	980	616	689	1165	452	1166	1109
g6154	3966	3953	2541	8838	6182	5733	3875	2039	3546	2992	2149	4449
g6155	175	323	79	77	367	331	258	171	199	307	655	271
g6156	12	5	12	9	10	6	9	13	12	9	8	13
g6157	802	1580	829	889	852	990	748	981	1027	844	866	1363
g6158	34	6	5	8	24	81	8	2	73	0	15	53
g6159	25	25	0	0	0	1	221	0	13	1	31	0
g6160	3	3	0	7	3	9	7	2	5	0	2	0
g6161	101	66	72	137	78	67	67	89	84	86	140	106
g6162	3769	3769	2353	3156	3525	3330	3281	3367	3233	6839	4827	4202
g6163	15	16	26	13	5	35	22	17	9	14	48	28
g6164	10	7	6	4	2	10	1	5	9	3	2	4
g6165	191	322	201	152	174	194	201	334	172	475	489	1092
g6166	33	5	51	26	134	94	8	51	34	20	37	66
g6167	362	211	255	372	359	482	205	204	445	338	180	311
g6168	29	57	44	60	81	65	66	58	59	68	131	71
g6169	2	3	0	8	6	2	0	0	3	0	1	1
g6170	4024	2849	5986	3297	3996	2425	3852	4720	5137	4962	7284	4714
g6171	1685	1662	1594	4371	2550	2597	2737	1731	2189	529	3511	936
g6172	1821	1684	1657	1951	1695	1735	1274	1556	1778	1396	1785	2154
g6173	87	12	32	7	38	9	15	3	79	36	15	63
g6174	3122	4947	5962	2971	5638	5640	4810	2663	4051	3858	5164	5272
g6175	15246	8260	9334	6784	12860	12568	8051	8164	10154	10911	14971	9593
g6176	34	25	22	43	40	37	28	33	78	75	35	55
g6177	74	147	196	171	126	298	105	124	55	72	69	213
g6178	4	3	8	5	4	5	4	2	3	6	5	2
g6179	7	11	7	5	8	2	4	1	11	3	2	1
g6180	5805	9933	5090	3244	8963	7994	10538	10189	7412	9206	12799	9008
g6181	184	63	68	129	320	24	86	80	80	224	61	88
g6182	72	16	41	2	19	12	161	112	13	29	15	26
g6183	199	227	322	159	126	98	371	153	337	411	606	48
g6184	348	384	177	513	363	337	397	283	627	221	554	506
g6185	9	7	1	1	3	2	5	7	8	4	7	1
g6186	23	49	15	34	32	29	19	46	18	20	53	26
g6187	458	946	310	374	553	646	524	676	408	390	684	508
g6188	549	1120	824	457	904	421	709	389	824	377	1222	1168
g6189	58	199	89	56	60	97	52	56	95	42	66	118
g6190	41	45	61	71	39	59	52	37	62	48	91	76
g6191	230	208	195	164	336	201	228	186	264	243	257	347
