	sample1	sample2	sample3	sample4	sample5	sample6
g6310	275	357	397	470	237	385
g6311	1518	1597	897	1382	1342	940
g6312	451	828	418	520	375	442
g6313	0	4	155	347	9	47
g6314	28	1	4	2	5	18
g6315	1379	960	926	1043	406	807
g6316	8	6	5	13	4	7
g6317	148	81	213	84	47	95
g6318	0	5	47	13	80	24
g6319	272	1441	466	163	214	195
g6320	889	445	500	520	638	677
g6321	77	107	38	34	20	43
g6322	162	4	20	5	22	0
g6323	460	560	582	295	251	328
g6324	373	682	614	560	228	554
g6325	162	212	202	325	76	66
g6326	1255	875	1661	593	734	703
g6327	3031	2866	2487	2010	1576	2097
g6328	503	472	563	492	477	598
g6329	479	524	723	626	448	786
g6330	93	78	88	45	63	72
g6331	85	52	77	86	59	57
g6332	7	5	0	5	2	6
g6333	1040	1703	1186	1107	894	877
g6334	57	70	85	82	53	76
g6335	120	66	120	9	8	142
g6336	318	42	106	179	4	49
g6337	2551	2972	3885	4904	3111	5288
g6338	4	15	26	12	13	48
g6339	69	151	113	108	68	75
g6340	465	414	483	387	275	338
g6341	53	90	53	41	32	17
g6342	1300	1361	539	497	673	607
g6343	30	25	14	29	11	33
g6344	6222	7579	10894	5750	5680	5831
g6345	2433	1027	1921	678	1195	1356
g6346	5	8	17	16	3	1
g6347	7	38	33	50	25	11
g6348	1458	1016	2057	463	1185	1181
g6349	18	13	3	5	5	3
g6350	4	3	10	1	4	1
g6351	7	12	4	12	8	6
g6352	30	67	85	65	21	61
g6353	2080	1111	1706	802	743	1295
g6354	231	437	394	465	434	441
g6355	97	74	122	98	88	72
g6356	124	154	365	80	33	93
g6357	59	53	73	80	20	43
g6358	697	448	157	242	121	150
g6359	1393	2091	1571	1252	967	1300
g6360	7	0	2	0	0	0
g6361	214	52	470	84	98	237
g6362	4	28	32	28	2	18
g6363	3936	3667	1547	2455	2161	3312
g6364	23	4	6	21	14	10
g6365	254	462	367	475	276	440
g6366	87	83	17	3	39	47
g6367	170	110	85	122	55	102
g6368	60	179	3	31	0	25
g6369	270	601	200	471	302	921
g6370	19	19	14	48	18	14
g6371	124	102	60	66	65	43
g6372	0	2	1	2	0	0
g6373	2970	2128	2070	2069	1064	1780
g6374	1107	2017	853	707	605	891
g6375	86	65	82	101	143	106
g6376	277	452	131	113	361	176
g6377	588	639	604	528	397	496
g6378	1	0	0	2	2	9
g6379	7	11	5	7	3	11
g6380	174	132	407	335	99	143
g6381	4	4	3	8	5	2
g6382	103	88	72	59	32	57
g6383	16	21	18	5	12	10
g6384	1	24	12	1	0	2
g6385	200	152	107	6	64	59
g6386	194	541	239	115	300	154
g6387	85	124	58	231	51	71
g6388	167	294	172	159	177	454
g6389	6417	6749	6235	4654	5009	7597
g6390	17031	6011	10773	5656	10437	10525
g6391	441	597	399	298	302	134
g6392	79	87	48	29	36	56
g6393	24	8	10	7	14	11
g6394	42	42	41	107	32	51
g6395	128	314	161	82	133	253
g6396	14271	10147	7959	10539	8506	17848
g6397	12	3	11	3	2	7
g6398	5	0	2	4	2	1
g6399	5	8	1	1	3	1
g6400	0	0	21	1	24	2
g6401	19	8	14	9	8	24
g6402	2829	3183	2232	3447	1786	4048
g6403	7	3	2	10	6	6
g6404	1007	685	659	733	531	495
g6405	3	11	3	1	2	6
g6406	3531	5789	2473	3332	1833	2212
g6407	17	21	16	18	8	18
g6408	1865	1884	1354	1171	745	2166
g6409	37	44	18	10	8	18
g6410	1010	1685	836	1105	743	1427
g6411	2	6	24	9	31	46
g6412	152	280	295	293	229	224
g6413	17	23	83	0	2	90
g6414	1128	1231	1192	563	457	943
g6415	1	0	0	0	0	2
g6416	2048	2038	5741	4625	2398	1761
g6417	684	662	487	355	474	353
g6418	36	27	12	10	8	19
g6419	77	51	74	79	77	100
g6420	9	0	8	11	3	10
g6421	221	145	186	98	69	167
g6422	774	1086	797	359	871	952
g6423	125	105	96	87	95	42
g6424	210	270	110	213	73	216
g6425	5870	7146	9556	1658	5327	3092
g6426	17	4	9	17	15	34
g6427	3105	5476	1093	1453	788	3164
g6428	17	17	8	7	16	8
g6429	1282	1691	2116	1770	556	1326
g6430	46	186	193	218	410	964
g6431	6582	8606	9003	7769	5150	10631
g6432	73	44	43	17	16	35
g6433	112	44	18	14	72	58
g6434	513	238	296	382	192	255
g6435	3370	3870	2746	3049	1925	3398
g6436	345	425	570	75	203	229
g6437	64	35	47	42	35	38
g6438	0	0	13	0	2	0
g6439	55	34	53	34	32	27
g6440	13	109	12	33	92	138
g6441	820	1193	684	591	499	786
g6442	302	307	324	1101	3	123
g6443	73	204	54	89	21	7
g6444	19	54	84	55	11	178
g6445	39	23	12	22	6	15
g6446	344	294	242	185	222	169
g6447	502	49	308	94	285	223
g6448	72	80	43	6	106	42
g6449	4056	2254	3046	1655	1888	3623
g6450	208	174	181	38	233	200
g6451	11	20	19	20	10	20
g6452	8	1	0	2	0	1
g6453	1669	2868	1878	1076	409	1679
g6454	224	156	115	142	204	134
g6455	194	381	2397	334	174	160
g6456	146	35	141	75	176	292
g6457	806	723	909	272	303	415
g6458	9	16	9	7	10	4
g6459	40	381	452	96	188	329
g6460	72	61	65	52	27	70
g6461	65	34	24	33	45	33
g6462	1343	953	668	1814	1279	1771
g6463	1161	902	1076	1142	831	784
g6464	29	11	48	21	10	57
g6465	6	33	9	53	5	21
g6466	720	677	900	483	435	819
g6467	1578	1808	1774	1959	1004	2132
g6468	376	713	613	623	666	1337
g6469	1856	2362	1916	2587	1696	1533
g6470	816	2201	2329	1292	1211	1570
g6471	0	0	6	0	2	5
g6472	2	3	4	3	4	2
g6473	4129	3800	3397	2942	2296	2869
g6474	139	111	56	59	60	72
g6475	4551	2324	2485	1898	1444	2412
g6476	1356	1244	1213	771	755	951
g6477	1151	1214	832	578	411	674
g6478	377	536	281	260	222	289
g6479	46	8	18	73	9	80
g6480	686	628	801	536	489	653
g6481	1087	690	701	419	643	789
g6482	50	54	60	32	34	64
g6483	421	14	657	322	40	177
g6484	91	20	19	9	0	21
g6485	0	2	5	1	11	51
g6486	939	898	1010	749	342	555
g6487	537	318	788	397	227	595
g6488	133	106	67	40	71	49
g6489	24	6	3	6	3	0
g6490	410	223	252	364	218	491
g6491	4	4	10	10	0	5
g6492	54	113	35	25	15	26
g6493	0	4	0	1	10	1
g6494	1226	1821	1180	1495	671	2044
g6495	52	29	33	22	19	12
g6496	365	390	400	517	285	305
g6497	11	22	10	15	6	34
g6498	4	2	7	6	1	4
g6499	12	4	22	4	4	2
g6500	94	120	68	57	34	119
g6501	67	12	70	0	21	89
g6502	5403	6608	9393	5181	4084	1658
g6503	4023	3586	3725	3138	2906	3413
g6504	471	275	408	499	176	357
g6505	7	9	6	3	0	6
g6506	2660	4408	3559	2103	1708	3372
g6507	5	49	71	141	19	30
g6508	38	22	43	55	33	69
g6509	592	1585	700	181	187	323
g6510	4	2	1	3	2	4
g6511	812	839	837	632	635	858
g6512	962	1306	1524	834	244	1575
g6513	383	427	432	409	341	390
g6514	62	233	93	141	154	136
g6515	2963	1006	1268	1171	954	801
g6516	308	606	583	590	305	394
g6517	3	3	6	12	1	1
g6518	661	491	265	351	373	381
g6519	521	584	451	214	230	521
g6520	1182	2021	2232	1705	1916	1351
g6521	4	17	14	30	24	24
g6522	4	37	1	10	2	2
g6523	1184	865	704	582	425	522
g6524	169	539	11	272	391	127
g6525	332	214	239	322	176	347
g6526	106	688	319	565	287	410
g6527	32	42	39	24	28	30
g6528	1176	412	911	815	1648	624
g6529	5	20	1	0	37	4
g6530	683	651	624	536	459	653
g6531	4279	2458	2706	2962	3631	1872
g6532	2775	3277	1896	2952	3300	3649
g6533	27	18	13	29	18	22
g6534	787	474	171	407	93	468
g6535	86	60	55	36	34	79
g6536	9777	9387	7424	5841	4665	9934
g6537	11	13	16	6	0	4
g6538	815	1222	587	392	770	370
g6539	8	8	5	7	3	2
g6540	156	139	115	119	55	90
g6541	3759	2426	1939	2162	2439	1733
g6542	0	0	0	2	0	1
g6543	18	127	34	63	36	102
g6544	166	233	371	147	74	168
g6545	3	18	9	12	10	17
g6546	166	282	86	72	68	82
g6547	5	4	9	1	1	3
g6548	54	66	41	48	38	62
g6549	220	336	241	229	165	248
g6550	2619	1018	1731	2736	1405	1724
g6551	11	21	3	7	9	12
g6552	58	65	42	25	40	30
g6553	824	2516	771	136	1096	1011
g6554	29	41	46	55	43	24
g6555	152	13	6	14	12	28
g6556	17	40	16	12	7	26
g6557	51	134	53	52	81	203
g6558	143	116	39	57	90	86
g6559	6	2	5	4	0	1
g6560	32	0	1	6	19	0
g6561	6	2	3	2	3	4
g6562	598	868	401	462	340	595
g6563	66	57	22	21	14	66
g6564	456	736	437	297	378	298
g6565	4854	3841	4192	2969	3121	4946
g6566	1456	1088	621	725	467	583
g6567	1087	725	568	607	706	322
g6568	113	89	139	123	64	108
g6569	185	225	175	135	231	144
g6570	13	10	63	44	65	27
g6571	2559	2518	1190	2737	2146	2135
g6572	14	20	9	8	7	20
g6573	1838	1290	203	316	240	238
g6574	13	11	27	1	28	23
g6575	573	597	210	332	236	428
g6576	401	67	611	144	235	145
g6577	37	14	29	19	61	31
g6578	15	3	1	8	20	47
g6579	446	555	349	452	293	560
g6580	100	0	55	94	121	38
g6581	1505	84	116	107	169	188
g6582	263	580	199	320	257	335
g6583	285	237	246	105	304	110
g6584	103	35	244	254	167	71
g6585	5923	8552	7698	5946	4592	7218
g6586	27	405	83	338	56	192
g6587	11	41	5	34	5	0
g6588	0	19	2	1	2	0
g6589	4	10	0	2	0	19
g6590	11	11	30	5	10	23
g6591	43	79	34	21	43	36
g6592	1373	894	1351	465	458	985
g6593	145	66	50	102	73	58
g6594	9659	13651	4206	8382	2157	7140
g6595	350	293	545	205	251	446
g6596	468	684	477	640	291	282
g6597	379	497	404	425	399	535
g6598	455	881	480	941	367	565
g6599	179	171	353	425	259	100
g6600	155	144	264	7	54	57
g6601	92	190	116	53	15	166
g6602	668	254	256	264	171	187
g6603	75	76	79	40	37	83
g6604	44	51	23	47	52	28
g6605	28	6	17	12	7	49
g6606	175	66	105	44	34	54
g6607	1	43	21	0	14	0
g6608	1305	1134	959	819	580	901
g6609	434	572	437	415	320	431
g6610	97	223	63	129	108	63
g6611	1339	2572	1664	2911	485	3741
g6612	4725	1121	2400	3861	2154	2995
g6613	17	17	27	11	11	16
g6614	1829	1949	1738	670	908	686
g6615	190	178	165	107	96	115
g6616	8221	4612	4324	2669	1782	811
g6617	20	40	9	2	22	16
g6618	590	568	334	559	292	373
g6619	1	63	208	0	0	0
g6620	146	229	160	158	43	88
g6621	381	580	370	440	359	259
g6622	1922	1059	1685	1416	980	1260
g6623	168	143	154	34	68	259
g6624	582	779	386	519	359	605
g6625	217	185	163	151	111	131
g6626	65	224	166	290	41	284
g6627	329	384	269	250	220	254
g6628	550	30	460	659	200	173
g6629	205	212	401	299	379	219
g6630	10	2	3	3	1	5
g6631	32	2	19	9	22	27
g6632	25	25	22	17	10	37
g6633	811	1023	925	667	185	1111
g6634	42	173	61	181	36	84
g6635	401	643	628	378	320	533
g6636	3895	3503	2996	2803	3417	3453
g6637	138	72	98	96	80	78
g6638	976	795	732	1130	675	703
g6639	29	72	54	64	36	27
g6640	21	11	8	27	37	24
g6641	933	503	36	47	0	202
g6642	24	12	4	3	5	9
g6643	11	33	13	6	13	3
g6644	1	5	63	26	5	18
g6645	1166	836	487	1188	785	724
g6646	2	9	2	5	0	3
g6647	80	72	83	74	41	33
g6648	26	13	10	14	9	16
g6649	162	199	191	150	126	178
g6650	995	472	637	742	566	387
g6651	6	36	69	5	11	14
g6652	834	441	203	619	321	748
g6653	0	5	7	1	0	2
g6654	1220	1252	1939	669	817	1694
g6655	52	19	21	59	52	30
g6656	240	81	139	141	91	159
g6657	168	21	133	64	68	128
g6658	12	6	5	3	2	7
g6659	10	4	0	3	1	2
g6660	9	13	16	16	14	21
g6661	1129	713	462	900	549	609
g6662	15654	21128	8841	4571	2211	4689
g6663	42	3	36	22	65	31
g6664	132	78	38	183	47	93
g6665	300	225	163	137	339	207
g6666	12887	7339	12396	6553	4768	11072
g6667	2089	1592	2139	1342	977	1130
g6668	127	94	95	53	39	58
g6669	85	8	16	38	12	22
g6670	919	789	1160	690	329	503
g6671	507	13	65	36	15	45
g6672	3354	2154	2474	1955	1570	2339
g6673	9309	8818	5866	9261	8168	5414
g6674	43	34	83	24	17	33
g6675	506	394	854	252	363	549
g6676	82	47	54	45	29	40
g6677	597	149	333	190	200	426
g6678	2998	2132	3159	2134	674	2189
g6679	137	136	26	99	172	140
g6680	23	10	16	20	12	6
g6681	5357	548	247	357	314	1660
g6682	7	4	3	0	11	2
g6683	525	574	582	486	284	651
g6684	884	683	809	67	155	551
g6685	47	55	73	69	31	54
g6686	161	184	242	127	180	242
g6687	17	12	0	0	1	15
g6688	25	48	97	56	12	61
g6689	329	210	284	215	331	238
g6690	824	375	748	450	250	814
g6691	478	771	502	256	291	262
g6692	129	66	79	39	56	77
g6693	20	6	13	9	2	3
g6694	166	167	201	61	53	85
g6695	590	1156	685	478	412	850
g6696	59	20	58	29	15	55
g6697	746	1249	1267	1783	1198	1351
g6698	86	39	65	28	90	26
g6699	106	30	29	23	8	29
g6700	524	1152	719	919	385	499
g6701	4	2	0	2	6	3
g6702	630	358	303	237	158	175
g6703	4116	7911	4599	2731	4358	1785
g6704	9	8	7	8	2	9
g6705	285	106	80	95	102	182
g6706	6861	8034	4218	3801	3666	4530
g6707	6	1	3	6	2	0
g6708	28	79	16	83	1	19
g6709	112	21	2	79	3	17
g6710	64	71	79	80	66	103
g6711	1485	633	830	889	786	711
g6712	68	42	89	54	90	104
g6713	17	21	14	27	7	8
g6714	20	51	13	5	15	16
g6715	370	314	204	146	371	56
g6716	4252	3206	3668	3807	1118	1974
g6717	1839	1865	1434	1299	1016	1728
g6718	478	335	229	254	161	204
g6719	412	170	155	188	146	155
g6720	225	509	293	150	200	204
g6721	44	76	13	9	57	12
g6722	66	80	57	76	39	48
g6723	353	260	222	603	224	345
g6724	59	17	54	51	23	89
g6725	103	181	40	71	64	55
g6726	15663	13823	10885	10301	7327	10359
g6727	426	158	291	247	84	146
g6728	79	33	33	38	50	17
g6729	13	9	19	8	7	10
g6730	0	0	201	0	0	0
g6731	12	1	0	0	18	1
g6732	578	539	776	335	429	1048
g6733	3932	3487	2235	3323	2019	3574
g6734	6344	8129	7925	6790	6364	5542
g6735	1631	3041	611	716	1107	694
g6736	105	190	139	114	76	149
g6737	2662	2131	1819	1355	837	1902
g6738	80	273	680	440	179	48
g6739	15	33	22	19	21	6
g6740	272	403	307	220	248	391
g6741	290	397	215	446	169	228
g6742	310	288	440	276	459	273
g6743	1907	2039	2015	1127	1540	1767
g6744	7007	15395	4650	12009	2033	5099
g6745	12	13	3	4	5	16
g6746	835	367	499	254	554	361
g6747	1271	1255	934	535	431	642
g6748	28666	64277	24941	83585	20338	22563
g6749	59	680	246	642	368	1114
g6750	5998	9026	11038	8514	9178	8389
g6751	1492	1121	1200	1100	717	1111
g6752	12	15	13	6	17	17
g6753	7	5	5	3	1	16
g6754	341	456	368	348	208	306
g6755	9	8	11	1	1	1
g6756	318	314	405	311	459	216
g6757	3073	1631	1594	1250	962	2152
g6758	116	132	133	118	84	169
g6759	31	14	13	10	7	14
g6760	25	0	0	0	0	40
g6761	5	3	2	0	2	7
g6762	1	0	0	10	0	0
g6763	46	4	20	27	2	71
g6764	2	5	1	0	1	7
g6765	44	91	121	106	70	67
g6766	4	0	2	13	0	2
g6767	6	10	14	32	8	27
g6768	55	45	76	52	25	47
g6769	1	0	1	20	3	24
g6770	38	24	36	7	18	16
g6771	605	1057	1403	653	751	678
g6772	1720	719	449	194	347	491
g6773	0	0	11	0	0	4
g6774	6	7	10	0	2	19
g6775	5	47	15	5	0	6
g6776	9	2	8	11	7	6
g6777	5	3	11	2	0	2
g6778	941	666	612	629	346	528
g6779	59	76	49	45	22	107
g6780	1067	1534	1370	959	705	1339
g6781	459	708	171	238	250	298
g6782	1926	3647	4409	3846	3477	8895
g6783	7	16	16	11	2	7
g6784	7550	6820	3989	4904	3869	3657
g6785	1	5	5	2	7	3
g6786	44	99	231	70	78	214
g6787	457	800	180	462	259	206
g6788	32	38	35	64	7	8
g6789	0	5	1	0	1	16
g6790	171	194	89	163	73	54
g6791	1255	2231	1532	1472	957	1912
g6792	78	41	86	34	40	129
g6793	1862	2115	1956	800	557	1752
g6794	3814	2473	1495	2351	2088	1654
g6795	11	6	14	42	12	23
g6796	3700	2130	2932	1629	1095	2766
g6797	293	262	606	647	651	347
g6798	80	190	319	161	77	238
g6799	8	6	5	4	4	7
g6800	36	29	40	41	19	21
g6801	72	185	134	64	60	103
g6802	5	4	2	2	7	2
g6803	95	33	17	69	58	79
g6804	81	100	57	53	32	46
g6805	67	87	108	102	54	145
g6806	205	98	87	391	30	86
g6807	264	833	250	357	212	245
g6808	808	405	537	291	288	585
g6809	2717	2028	1494	2022	1432	1392
g6810	186	225	130	510	30	235
g6811	107	87	149	131	95	97
g6812	0	1	1	5	2	7
g6813	1145	149	64	42	45	714
g6814	636	374	526	335	505	318
g6815	174	161	89	59	32	124
g6816	133	64	50	26	13	24
g6817	4677	8446	4163	3615	3584	3262
g6818	372	571	688	423	452	606
g6819	15	53	28	23	99	50
g6820	146	95	62	66	34	52
g6821	59	30	25	37	58	26
g6822	12314	16579	11910	7886	6804	12884
g6823	258	129	242	166	227	207
g6824	186	198	306	138	54	156
g6825	41	41	35	13	24	8
g6826	447	180	298	49	106	117
g6827	250	257	57	207	185	189
g6828	16	19	13	5	6	5
g6829	6265	9095	6900	8524	6189	7935
g6830	1588	1936	1649	1429	1074	1571
g6831	21	49	41	9	85	53
g6832	145	195	264	50	72	174
g6833	2711	2667	2673	2760	1108	1772
g6834	17	15	8	7	18	13
g6835	17	9	19	19	14	11
g6836	755	880	692	466	700	564
g6837	1018	1678	828	691	215	950
g6838	223	240	126	294	289	78
g6839	174	97	152	102	97	91
g6840	129	161	36	100	46	85
g6841	1619	2514	1204	1163	1057	1559
g6842	4430	3640	4901	1541	2164	3678
g6843	0	14	14	74	37	9
g6844	2	8	3	2	2	0
g6845	6705	5121	9985	4880	3974	2451
g6846	10	10	0	0	0	137
g6847	523	461	347	161	233	479
g6848	166	294	372	169	261	270
g6849	6	40	2	8	21	15
g6850	20	15	8	9	0	19
g6851	713	594	258	483	345	722
g6852	144	174	102	83	154	248
g6853	103	64	34	48	96	91
g6854	2640	1616	482	540	690	1563
g6855	3666	4864	2581	1944	1135	1883
g6856	6336	8491	3781	4534	3621	4761
g6857	47	5	8	4	5	24
g6858	34	132	83	14	49	112
g6859	431	1465	303	271	120	857
g6860	399	396	383	302	177	382
g6861	19	7	16	6	1	25
g6862	58	235	174	238	63	83
g6863	45	340	27	22	49	15
g6864	314	1769	744	401	133	574
g6865	8	7	1	5	5	5
g6866	511	301	482	327	191	440
g6867	104	79	147	109	61	128
g6868	71	151	40	100	1	26
g6869	1037	407	1275	256	589	371
g6870	0	33	2	14	2	1
g6871	1509	3270	2518	565	532	1477
g6872	29	27	29	37	13	15
g6873	81	85	56	75	36	38
g6874	12	73	50	6	7	18
g6875	22	0	0	1	1	3
g6876	1347	970	486	121	885	413
g6877	141	561	732	151	210	149
g6878	9	5	6	0	0	0
g6879	1928	3304	2631	1133	987	1963
g6880	1570	1285	1412	1414	995	1363
g6881	840	571	756	402	356	348
g6882	770	1040	715	919	491	806
g6883	2086	2132	1829	1681	948	2318
g6884	0	61	0	2	0	0
g6885	318	189	169	222	129	131
g6886	6	6	1	1	1	11
g6887	1935	1642	1080	1019	992	1861
g6888	16	30	3	14	38	2
g6889	1170	1702	361	478	369	505
g6890	2470	2305	2459	4768	3337	2066
g6891	1349	1325	1613	2430	2678	2992
g6892	2815	1681	3236	3276	1972	4226
g6893	324	681	622	582	292	660
g6894	1584	1770	1144	1774	1130	1311
g6895	296	435	333	489	211	363
g6896	27	26	21	17	22	58
g6897	610	865	735	612	330	825
g6898	15	13	25	14	6	20
g6899	88	73	104	58	28	19
g6900	34	37	27	19	26	46
g6901	34	16	8	18	2	5
g6902	2575	3476	3153	3163	1378	2202
g6903	93	63	67	75	57	87
g6904	239	582	381	890	161	432
g6905	262	490	481	138	163	129
g6906	121	65	37	46	38	30
g6907	42	35	35	36	20	39
g6908	31	22	27	25	21	32
g6909	6	8	4	13	16	9
g6910	39	41	59	32	32	48
g6911	212	255	1533	393	236	1035
g6912	13	37	13	3	2	0
g6913	1	2	2	0	1	0
g6914	6	10	7	12	18	3
g6915	24	0	36	45	0	29
g6916	65	24	52	16	13	49
g6917	49	69	57	103	22	160
g6918	174	215	153	186	76	212
g6919	14	11	12	11	14	9
g6920	41	35	25	55	31	14
g6921	3	3	4	1	1	0
g6922	0	0	1	0	24	3
g6923	4	5	0	2	5	22
g6924	29	23	40	20	3	30
g6925	1108	973	815	666	690	751
g6926	2353	1022	1800	1370	1129	1750
g6927	131	55	125	66	44	87
g6928	88	81	58	61	50	72
g6929	650	544	482	471	480	982
g6930	2784	1557	2166	1167	1512	1951
g6931	11096	16813	20796	9872	9656	8860
g6932	315	111	196	138	88	236
g6933	1	3	2	9	0	7
g6934	16	10	25	0	2	6
g6935	2195	1182	1791	1593	1058	1047
g6936	629	296	533	367	266	365
g6937	185	65	122	86	86	83
g6938	7	2	17	15	0	0
g6939	28	16	8	15	4	6
g6940	3	2	6	0	5	3
g6941	3	14	7	17	4	13
g6942	6849	12921	4435	6101	3683	5163
g6943	221	14	114	149	31	31
g6944	76	152	151	93	3	13
g6945	507	170	319	191	215	446
g6946	1146	1722	1236	910	752	565
g6947	20	3	10	11	4	11
g6948	50	101	76	96	29	19
g6949	5	8	63	17	51	40
g6950	1	0	0	4	0	8
g6951	6	1	9	1	1	1
g6952	1217	864	874	651	1028	1211
g6953	0	14	0	0	0	4
g6954	4	5	3	1	0	1
g6955	239	192	226	119	103	119
g6956	42	38	137	38	38	62
g6957	7778	6905	4507	3310	4712	4247
g6958	9507	13147	5946	4778	8374	4510
g6959	27532	31129	33302	37082	20716	40985
g6960	837	152	815	595	499	542
g6961	17	28	8	19	24	15
g6962	1021	545	480	1337	817	766
g6963	2	3	10	0	0	11
g6964	1359	1974	3357	1368	1079	1815
g6965	53	13	5	17	17	18
g6966	3	4	6	7	3	2
g6967	19	47	25	19	38	17
g6968	5878	2879	5449	3063	1563	4915
g6969	1970	1873	2235	1519	842	1681
g6970	284	169	261	176	302	405
g6971	8649	6712	6710	3327	2740	8606
g6972	45	22	23	20	20	32
g6973	453	443	180	185	263	394
g6974	3688	3604	2274	1037	2028	320
g6975	6	4	4	1	6	4
g6976	599	461	755	608	472	489
g6977	158	90	141	67	58	78
g6978	2268	1578	1116	2017	1174	816
g6979	117	278	195	148	83	126
g6980	673	5	68	25	1	25
g6981	2	166	36	58	5	32
g6982	206	388	239	383	155	555
g6983	59	140	91	33	43	75
g6984	660	1226	868	741	474	480
g6985	8	308	40	39	67	53
g6986	1132	523	347	560	483	738
g6987	5	3	1	1	1	1
g6988	58	81	75	40	105	155
g6989	5	16	5	5	15	1
g6990	151	57	20	26	76	0
g6991	1019	363	1277	1350	536	851
g6992	265	1052	765	382	638	917
g6993	524	664	1033	123	342	343
g6994	199	96	131	159	145	141
g6995	44	33	63	28	13	50
g6996	55	44	204	209	234	160
g6997	698	644	501	542	328	619
g6998	57	13	17	3	16	17
g6999	2	6	3	0	6	1
g7000	976	1044	551	880	566	1233
g7001	3434	2042	947	1508	1170	765
g7002	0	3	0	2	0	0
g7003	224	110	414	66	371	220
g7004	142	113	67	161	56	120
g7005	229	542	330	271	80	245
g7006	0	2	4	0	5	19
g7007	1401	41	1885	813	183	550
g7008	883	556	775	335	262	376
g7009	238	144	160	137	105	148
g7010	419	164	741	1110	73	311
g7011	7	133	334	146	44	21
g7012	0	3	5	3	5	4
g7013	157	157	91	94	86	88
g7014	102	69	51	43	32	63
g7015	22	26	38	91	23	14
g7016	540	218	504	239	400	474
g7017	1125	508	621	438	512	441
g7018	5075	2468	2845	2079	1802	2842
g7019	12	10	11	11	6	11
g7020	15	40	30	35	35	33
g7021	1010	935	1113	812	816	687
g7022	182	405	178	189	267	160
g7023	336	220	417	309	229	114
g7024	508	1490	358	920	296	797
g7025	38	9	17	25	20	16
g7026	119	84	78	92	44	123
g7027	17	24	1	4	8	9
g7028	275	181	161	247	251	276
g7029	1123	477	287	630	585	1303
g7030	193	55	98	51	35	14
g7031	655	524	510	382	273	401
g7032	60	122	109	46	43	84
g7033	122	24	59	34	63	50
g7034	941	774	700	770	601	727
g7035	14	56	15	4	10	11
g7036	14545	11289	9324	7998	11288	16427
g7037	1423	3120	2568	2275	2077	2132
g7038	0	5	5	4	4	2
g7039	3694	1495	770	194	818	847
g7040	27088	9843	13529	25806	18095	16128
g7041	7031	5474	5094	2988	3879	3197
g7042	277	243	460	270	363	486
g7043	242	122	121	96	93	121
g7044	8	15	14	4	8	15
g7045	121	146	75	51	33	101
g7046	111	122	109	81	59	90
g7047	943	766	700	442	358	650
g7048	1465	1477	1148	1903	658	1405
g7049	88	214	169	302	313	332
g7050	2600	1646	1369	1469	703	1779
g7051	201	215	157	204	136	164
g7052	302	216	183	217	160	275
g7053	114	120	65	95	70	94
g7054	256	112	141	168	167	190
g7055	44	25	59	108	8	80
g7056	386	543	792	1233	671	1139
g7057	0	8	1	1	3	5
g7058	2274	2450	2901	1744	1268	3196
g7059	437	300	354	305	219	312
g7060	80	46	82	73	35	95
g7061	11	59	16	7	35	94
g7062	118	180	228	172	194	133
g7063	13	8	11	1	8	1
g7064	2	8	1	6	5	3
g7065	5979	6036	3421	4367	3722	4521
g7066	23	18	40	1	27	14
g7067	2100	2164	2668	1483	1152	1640
g7068	384	369	292	259	244	319
g7069	255	90	19	25	56	92
g7070	4	7	0	1	5	24
g7071	24	53	76	17	11	19
g7072	4	6	1	10	1	6
g7073	200	137	78	336	8	9
g7074	145	15	72	149	65	197
g7075	1539	1082	1451	2418	763	1056
g7076	237	255	141	207	118	180
g7077	376	154	64	315	259	104
g7078	179	116	63	77	60	44
g7079	68	24	53	26	52	131
g7080	356	375	362	317	172	241
g7081	32	69	72	37	54	60
g7082	19	25	17	12	21	7
g7083	126	156	255	248	117	388
g7084	1009	711	823	474	513	477
g7085	5	37	16	16	14	33
g7086	2861	4365	3285	2767	2437	4486
g7087	5016	3112	3433	1481	1788	2190
g7088	1742	1355	1202	1085	1083	1511
g7089	7	6	8	8	4	8
g7090	10	5	13	35	4	62
g7091	96	141	278	134	53	158
g7092	11	3	5	29	6	9
g7093	35	13	19	60	11	20
g7094	3769	2669	3013	4279	1969	3351
g7095	119	185	213	99	71	132
g7096	13	144	45	190	16	174
g7097	71	83	82	80	54	58
g7098	32	8	21	5	7	3
g7099	2818	3209	3367	2350	1714	2886
g7100	1059	831	1008	1041	654	1195
g7101	2	10	19	0	9	3
g7102	42	3	68	189	89	7
g7103	154	91	84	45	58	36
g7104	15985	16596	31229	14843	3495	34514
g7105	2060	2475	3422	1911	1990	1172
g7106	407	507	267	601	265	895
g7107	15	8	22	30	6	19
g7108	76	59	58	54	57	54
g7109	20	0	0	0	2	2
g7110	96	132	842	763	260	744
g7111	10768	26942	13854	12188	10493	18022
g7112	303	177	94	166	110	171
g7113	6	0	0	0	16	7
g7114	2640	3012	2646	1397	1511	1650
g7115	5	15	29	201	4	22
g7116	443	406	465	288	332	472
g7117	12005	5596	12878	6885	6646	9935
g7118	210	292	221	243	175	260
g7119	315	551	471	188	266	138
g7120	7	1	0	5	4	4
g7121	0	4	3	2	1	3
g7122	280	297	252	290	285	344
g7123	19	5	3	3	13	13
g7124	310	357	285	472	222	112
g7125	139	47	77	60	13	73
g7126	380	299	207	351	203	276
